CodigoASIN,PreguntasRespondidas,Moneda,EntregaEnvio,Dominio,Caracteristicas,CantidadImagenes,Valoracion,NumeroResenas,NombreVendedor,FechaRegistro,Titulo,EnlaceURL,CantidadVideos,Categorias
B0844PWK76,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,40949,Amazon,2021-12-22T00:40:32.651Z,The Invisible Life of Addie LaRue,https://www.amazon.com/dp/B0844PWK76,0,"[""Books"",""Science Fiction & Fantasy"",""Fantasy"",""Epic""]"
B0844QMMPD,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,21074,Amazon,2021-12-22T00:40:38.940Z,Walk the Wire,https://www.amazon.com/dp/B0844QMMPD,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]"
B0844QT2FT,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,19032,Amazon,2021-12-22T00:40:41.022Z,The Haunting of Brynn Wilder: A Novel,https://www.amazon.com/dp/B0844QT2FT,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
B0844TK94Y,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,21074,Amazon,2021-12-22T00:40:30.408Z,Walk the Wire,https://www.amazon.com/dp/B0844TK94Y,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]"
B083YVR76N,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,13678,Amazon,2021-12-22T00:40:45.521Z,Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,https://www.amazon.com/dp/B083YVR76N,0,"[""Books"",""Biographies & Memoirs"",""Community & Culture"",""Women""]"
B0842XLN7Z,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,21217,Amazon,2021-12-22T00:40:38.615Z,"All the Devils Are Here: A Novel: Chief Inspector Gamache Novel, Book 16",https://www.amazon.com/dp/B0842XLN7Z,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Traditional Detectives""]"
B0845YKM1P,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,23240,Amazon,2021-12-22T00:40:34.210Z,The Total Money Makeover: A Proven Plan for Financial Fitness,https://www.amazon.com/dp/B0845YKM1P,0,"[""Books"",""Business & Money"",""Personal Finance"",""Budgeting & Money Management""]"
B084BS795T,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,16912,Amazon,2021-12-22T00:40:36.767Z,The House in the Cerulean Sea,https://www.amazon.com/dp/B084BS795T,0,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction"",""Genre Fiction"",""Classics""]"
B084HKVBB2,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,12072,Amazon,2021-12-22T00:40:41.054Z,One by One,https://www.amazon.com/dp/B084HKVBB2,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B084G9Z5C3,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,12072,Amazon,2021-12-22T00:40:45.901Z,One by One,https://www.amazon.com/dp/B084G9Z5C3,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B0848RZ1QT,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,23438,Amazon,2021-12-22T00:40:38.472Z,Live Free or Die: America (and the World) on the Brink,https://www.amazon.com/dp/B0848RZ1QT,0,"[""Books"",""Politics & Social Sciences"",""Politics & Government"",""Ideologies & Doctrines"",""Conservatism & Liberalism""]"
B084J91WW9,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,36144,Amazon,2021-12-22T00:40:31.655Z,Anxious People: A Novel,https://www.amazon.com/dp/B084J91WW9,0,"[""Books"",""Literature & Fiction"",""Humor & Satire"",""Humorous""]"
B084M5S1B4,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,10984,Amazon,2021-12-22T00:41:41.639Z,The Home Edit Life: The No-Guilt Guide to Owning What You Want and Organizing Everything,https://www.amazon.com/dp/B084M5S1B4,0,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]"
B084X5WVX9,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,42894,Amazon,2021-12-22T00:41:33.886Z,Troubled Blood (A Cormoran Strike Novel Book 5),https://www.amazon.com/dp/B084X5WVX9,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B084H18RVK,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,11940,Amazon,2021-12-22T00:41:37.763Z,Invisible Girl: A Novel,https://www.amazon.com/dp/B084H18RVK,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B084RJZ7ZX,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,10010,Amazon,2021-12-22T00:41:49.058Z,Drown Her Sorrows (Bree Taggert Book 3),https://www.amazon.com/dp/B084RJZ7ZX,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B084RSGF3B,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,19071,Amazon,2021-12-22T00:41:38.993Z,Honeysuckle Season,https://www.amazon.com/dp/B084RSGF3B,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B084NVNFBH,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,12573,Amazon,2021-12-22T00:41:31.271Z,Piranesi,https://www.amazon.com/dp/B084NVNFBH,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Dark Fantasy""]"
B084Z2Q6DH,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,13577,Amazon,2021-12-22T00:41:33.515Z,The Autobiography of Malcolm X: As Told to Alex Haley,https://www.amazon.com/dp/B084Z2Q6DH,0,"[""Books"",""Politics & Social Sciences"",""Social Sciences"",""Ethnic Studies"",""African Descent & Black"",""African American Studies""]"
B0852ZXJSD,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,34833,Amazon,2021-12-22T00:41:41.332Z,The Law of Innocence (Mickey Haller Book 6),https://www.amazon.com/dp/B0852ZXJSD,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B0853767GV,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,11275,Amazon,2021-12-22T00:41:58.184Z,War Lord: A Novel (Saxon Tales Book 13),https://www.amazon.com/dp/B0853767GV,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B085BKVZFQ,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,16338,Amazon,2021-12-22T00:42:32.011Z,Humans,https://www.amazon.com/dp/B085BKVZFQ,0,"[""Books"",""Arts & Photography"",""Photography & Video""]"
B085C74285,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,19821,Amazon,2021-12-22T00:42:48.073Z,Deadly Cross (Alex Cross Book 28),https://www.amazon.com/dp/B085C74285,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B085CN7WZJ,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,15051,Amazon,2021-12-22T00:42:38.628Z,"Total Power: A Mitch Rapp Novel, Book 19",https://www.amazon.com/dp/B085CN7WZJ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Political""]"
B085CNPMX7,0,USD,[],www.amazon.com,[],0,4.1 out of 5 stars,11990,Amazon,2021-12-22T00:43:01.527Z,Melania and Me: The Rise and Fall of My Friendship with the First Lady,https://www.amazon.com/dp/B085CNPMX7,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
B085FYFZCC,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,32995,Amazon,2021-12-22T00:42:41.974Z,The Return,https://www.amazon.com/dp/B085FYFZCC,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B085KB4NQS,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,25957,Amazon,2021-12-22T00:42:39.895Z,Hamnet,https://www.amazon.com/dp/B085KB4NQS,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Biographical""]"
B085GJNLGC,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,20109,Amazon,2021-12-22T00:42:49.721Z,Fortune and Glory: Tantalizing Twenty-Seven,https://www.amazon.com/dp/B085GJNLGC,0,"[""Books"",""Literature & Fiction"",""Humor & Satire"",""Humorous""]"
B085LLCPT5,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,25019,Amazon,2021-12-22T00:42:43.425Z,"The Gifts of Imperfection, 10th Anniversary Edition: Features a New Foreword",https://www.amazon.com/dp/B085LLCPT5,0,"[""Books"",""Medical Books"",""Psychology"",""General""]"
B085LRMRQD,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,10639,Amazon,2021-12-22T00:43:02.807Z,The Black Echo: Special Edition,https://www.amazon.com/dp/B085LRMRQD,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B085LS3FLK,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,21619,Amazon,2021-12-22T00:42:40.455Z,Beach Read,https://www.amazon.com/dp/B085LS3FLK,0,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]"
B085W8TJ3F,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,11275,Amazon,2021-12-22T00:43:03.904Z,"War Lord: The Last Kingdom Series, Book 13",https://www.amazon.com/dp/B085W8TJ3F,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B085S7DMRQ,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,78423,Amazon,2021-12-22T00:42:56.259Z,The Vanishing Half: A Novel,https://www.amazon.com/dp/B085S7DMRQ,0,"[""Books"",""Literature & Fiction"",""United States"",""Black & African American"",""Women's Fiction""]"
B085S8BSYS,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,122000,Amazon,2021-12-22T00:43:47.730Z,The Midnight Library: A Novel,https://www.amazon.com/dp/B085S8BSYS,0,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Time Travel""]"
B085VPF1VT,0,USD,[],www.amazon.com,[],8,4.3 out of 5 stars,25596,Amazon,2021-12-22T00:42:41.052Z,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,https://www.amazon.com/dp/B085VPF1VT,0,"[""Books"",""Health, Fitness & Dieting"",""Diseases & Physical Ailments""]"
B085VXLKRJ,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,36306,Amazon,2021-12-22T00:42:41.278Z,Caste (Oprah's Book Club): The Origins of Our Discontents,https://www.amazon.com/dp/B085VXLKRJ,0,"[""Books"",""Politics & Social Sciences"",""Sociology"",""Social Theory""]"
B085ZZFKBV,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,13122,Amazon,2021-12-22T00:42:57.097Z,Layla,https://www.amazon.com/dp/B085ZZFKBV,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B0865TSTWM,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,12573,Amazon,2021-12-22T00:43:04.882Z,Piranesi,https://www.amazon.com/dp/B0865TSTWM,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B086FWSMJD,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,47883,Amazon,2021-12-22T00:44:37.606Z,"The Sentinel: Jack Reacher, Book 25",https://www.amazon.com/dp/B086FWSMJD,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B0863HX8N7,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,14533,Amazon,2021-12-22T00:44:38.846Z,The 20th Victim,https://www.amazon.com/dp/B0863HX8N7,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Women Sleuths""]"
B086DL5TVZ,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,67564,Amazon,2021-12-22T00:44:42.796Z,The Thursday Murder Club: A Novel,https://www.amazon.com/dp/B086DL5TVZ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Cozy""]"
B08681BNKV,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,22178,Amazon,2021-12-22T00:44:37.698Z,The Searcher: A Novel,https://www.amazon.com/dp/B08681BNKV,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery""]"
B086Q1J7FC,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,22178,Amazon,2021-12-22T00:44:39.091Z,The Searcher: A Novel,https://www.amazon.com/dp/B086Q1J7FC,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B086XMV525,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,20641,Amazon,2021-12-22T00:44:45.104Z,Chakra Healing: A Beginner's Guide to Self-Healing Techniques That Balance the Chakras,https://www.amazon.com/dp/B086XMV525,0,"[""Books"",""Religion & Spirituality"",""New Age & Spirituality"",""Divination"",""Fortune Telling""]"
B086Q79HV5,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,12470,Amazon,2021-12-22T00:44:46.012Z,It's in His Kiss,https://www.amazon.com/dp/B086Q79HV5,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]"
B086WPC14V,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,12322,Amazon,2021-12-22T00:44:42.585Z,"Limitless: Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life",https://www.amazon.com/dp/B086WPC14V,0,"[""Books"",""Medical Books"",""Psychology"",""General""]"
B086WPHH28,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,11312,Amazon,2021-12-22T00:44:40.734Z,We Begin at the End,https://www.amazon.com/dp/B086WPHH28,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Amateur Sleuths""]"
B086L3GJVP,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,31002,Amazon,2021-12-22T00:44:39.639Z,"The Cipher: Nina Guerrera, Book 1",https://www.amazon.com/dp/B086L3GJVP,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B087BQ7GB4,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,14784,Amazon,2021-12-22T00:45:40.556Z,"Medical Medium Cleanse to Heal: Healing Plans for Sufferers of Anxiety, Depression, Acne, Eczema, Lyme, Gut Problems, Brain Fog, Weight Issues, Migraines, Bloating, Vertigo, Psoriasis, Cys",https://www.amazon.com/dp/B087BQ7GB4,0,"[""Books"",""Medical Books"",""Medicine""]"
B087JH1KXL,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,18598,Amazon,2021-12-22T00:45:39.955Z,The Push: Mother. Daughter. Angel. Monster? The Sunday Times bestseller,https://www.amazon.com/dp/B087JH1KXL,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B087P4M1GB,0,USD,[],www.amazon.com,[],0,4.1 out of 5 stars,17210,Amazon,2021-12-22T00:45:50.609Z,Nine Perfect Strangers,https://www.amazon.com/dp/B087P4M1GB,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B087PKF9LZ,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,65351,Amazon,2021-12-22T00:45:38.957Z,A Time for Mercy (Jake Brigance Book 3),https://www.amazon.com/dp/B087PKF9LZ,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B087Q1QNTL,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,14504,Amazon,2021-12-22T00:45:51.214Z,In Her Tracks (Tracy Crosswhite Book 8),https://www.amazon.com/dp/B087Q1QNTL,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B087QDTRHD,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,11306,Amazon,2021-12-22T00:45:41.785Z,The Salt Path,https://www.amazon.com/dp/B087QDTRHD,0,"[""Books"",""Travel"",""Europe"",""Great Britain"",""General""]"
B087X9RV3F,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,16297,Amazon,2021-12-22T00:48:46.420Z,Roommaid,https://www.amazon.com/dp/B087X9RV3F,0,"[""Books"",""Romance"",""New Adult & College""]"
B087XBR1R8,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,10274,Amazon,2021-12-22T00:48:52.033Z,"The Last Agent: Charles Jenkins, Book 2",https://www.amazon.com/dp/B087XBR1R8,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Espionage""]"
B088C3PM7N,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,18598,Amazon,2021-12-22T00:48:47.473Z,The Push: A Novel,https://www.amazon.com/dp/B088C3PM7N,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B087XTPLC6,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,10203,Amazon,2021-12-22T00:48:59.778Z,Elsewhere,https://www.amazon.com/dp/B087XTPLC6,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]"
B087XTX618,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,19356,Amazon,2021-12-22T00:48:49.348Z,"Spellbreaker: Spellbreaker, Book 1",https://www.amazon.com/dp/B087XTX618,0,"[""Books"",""Science Fiction & Fantasy"",""Fantasy"",""Historical""]"
B088HH7ZTC,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,65351,Amazon,2021-12-22T00:48:45.702Z,A Time for Mercy: A Jake Brigance Novel,https://www.amazon.com/dp/B088HH7ZTC,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]"
B0888TMYGZ,0,USD,[],www.amazon.com,[],0,4.2 out of 5 stars,11244,Amazon,2021-12-22T00:48:51.216Z,The Survivors: A Novel,https://www.amazon.com/dp/B0888TMYGZ,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Small Town & Rural""]"
B0889FH56N,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,15737,Amazon,2021-12-22T00:48:45.995Z,Faithless in Death: An Eve Dallas Novel,https://www.amazon.com/dp/B0889FH56N,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B088JGTGN6,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,10705,Amazon,2021-12-22T00:48:48.981Z,"A Wanted Man: Jack Reacher, Book 17",https://www.amazon.com/dp/B088JGTGN6,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B088JHLCT3,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,13139,Amazon,2021-12-22T00:48:54.222Z,"Never Go Back: Jack Reacher, Book 18",https://www.amazon.com/dp/B088JHLCT3,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B088JLNT51,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,14784,Amazon,2021-12-22T00:48:54.575Z,"Medical Medium Cleanse to Heal: Healing Plans for Sufferers of Anxiety, Depression, Acne, Eczema, Lyme, Gut Problems, Brain Fog, Weight Issues, Migraines, Bloating, Vertigo, Psoriasis, Cysts, Fatigue, PCOS, Fibroids, UTI, Endometriosis & Autoimmune",https://www.amazon.com/dp/B088JLNT51,0,"[""Books"",""Medical Books"",""Medicine"",""Internal Medicine"",""Pathology"",""Diseases"",""Psoriasis""]"
B0882VNQKS,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,84326,Amazon,2021-12-22T00:48:47.118Z,The Four Winds: A Novel,https://www.amazon.com/dp/B0882VNQKS,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]"
B087WJFKV5,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,13122,Amazon,2021-12-22T00:48:45.931Z,Layla,https://www.amazon.com/dp/B087WJFKV5,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Ghosts""]"
B088NC875Q,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,16525,Amazon,2021-12-22T00:48:57.613Z,When God Made You,https://www.amazon.com/dp/B088NC875Q,0,"[""Books"",""Children's Books"",""Literature & Fiction"",""Religious Fiction"",""Christian"",""Family""]"
B088KQXXDL,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,34833,Amazon,2021-12-22T00:48:49.541Z,The Law of Innocence,https://www.amazon.com/dp/B088KQXXDL,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""City Life""]"
B0898S6V6T,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,32791,Amazon,2021-12-22T00:50:05.643Z,Rage,https://www.amazon.com/dp/B0898S6V6T,0,"[""Books"",""Politics & Social Sciences"",""Politics & Government"",""United States"",""Executive Branch""]"
B0898S8WP8,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,100137,Amazon,2021-12-22T00:49:43.904Z,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,https://www.amazon.com/dp/B0898S8WP8,0,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Political""]"
B0893ZCG22,0,USD,[],www.amazon.com,[],0,4.8 out of 5 stars,10447,Amazon,2021-12-22T00:49:52.232Z,Our Class is a Family,https://www.amazon.com/dp/B0893ZCG22,0,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
B08963XYBB,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,16338,Amazon,2021-12-22T00:49:52.205Z,Humans,https://www.amazon.com/dp/B08963XYBB,0,"[""Books"",""Arts & Photography"",""Photography & Video""]"
B0892HRS76,0,USD,"[""FREE delivery Tuesday, December 28 if you spend $25 on items shipped by Amazon"",""Or fastest delivery Thursday, December 23. Order within 7 hrs 10 mins"",""Arrives before Christmas""]",www.amazon.com,[],4,4.7 out of 5 stars,10275,Amazon,2021-12-22T00:49:55.665Z,"200 Must Know Sight Words Activity Workbook: Learn, Trace & Practice The 200 Most Common High Frequency Words For Kids Learning To Write & Read. | Ages 5-8",https://www.amazon.com/dp/B0892HRS76,0,"[""Books"",""Children's Books"",""Education & Reference""]"
B0892PTNXG,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,11102,Amazon,2021-12-22T00:49:54.385Z,"Virgin River: Virgin River, Book 1",https://www.amazon.com/dp/B0892PTNXG,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Small Town & Rural""]"
B0899ZSB11,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,20954,Amazon,2021-12-22T00:50:05.216Z,A Deadly Influence (Abby Mullen Thrillers Book 1),https://www.amazon.com/dp/B0899ZSB11,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B089KRY2QM,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,42894,Amazon,2021-12-22T00:49:52.321Z,"Troubled Blood: A Cormoran Strike Novel, Book 5",https://www.amazon.com/dp/B089KRY2QM,0,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Private Investigators""]"
B0897CP22M,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,18051,Amazon,2021-12-22T00:49:48.955Z,The Great Gatsby,https://www.amazon.com/dp/B0897CP22M,0,"[""Books"",""Romance"",""Historical"",""20th Century""]"
B089DMG5M6,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,19611,Amazon,2021-12-22T00:49:54.812Z,The President's Daughter: A Thriller,https://www.amazon.com/dp/B089DMG5M6,0,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B089GSG9K5,0,USD,[],www.amazon.com,[],0,4.5 out of 5 stars,15678,Amazon,2021-12-22T00:49:52.417Z,The Secret Stealers: A Novel,https://www.amazon.com/dp/B089GSG9K5,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B089GSVYJW,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,18537,Amazon,2021-12-22T00:49:49.692Z,A Familiar Sight (Dr. Gretchen White Book 1),https://www.amazon.com/dp/B089GSVYJW,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B089535LZD,0,USD,[],www.amazon.com,[],0,4.6 out of 5 stars,24978,Amazon,2021-12-22T00:49:54.389Z,Pride and Prejudice,https://www.amazon.com/dp/B089535LZD,0,"[""Books"",""Literature & Fiction"",""History & Criticism""]"
B089MCQBT2,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,14486,Amazon,2021-12-22T00:51:04.881Z,The Last Correspondent,https://www.amazon.com/dp/B089MCQBT2,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Saga""]"
B089Q37QPL,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,21962,Amazon,2021-12-22T00:51:08.389Z,Win (Windsor Horne Lockwood III Book 1),https://www.amazon.com/dp/B089Q37QPL,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B089SZJF11,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,17211,Amazon,2021-12-22T00:51:06.236Z,The Rose Code: A Novel,https://www.amazon.com/dp/B089SZJF11,0,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B089WHV9Y7,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,17211,Amazon,2021-12-22T00:51:27.012Z,The Rose Code: A Novel,https://www.amazon.com/dp/B089WHV9Y7,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""World War II""]"
B089XJLJ43,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,13267,Amazon,2021-12-22T00:51:23.130Z,The Good Sister: A Novel,https://www.amazon.com/dp/B089XJLJ43,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B08BMHBNPR,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,21377,Amazon,2021-12-22T00:51:13.952Z,Every Last Secret,https://www.amazon.com/dp/B08BMHBNPR,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B08B6C7X8V,0,USD,[],www.amazon.com,[],0,4.4 out of 5 stars,17362,Amazon,2021-12-22T00:51:16.134Z,The Last Flight: A Novel,https://www.amazon.com/dp/B08B6C7X8V,0,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]"
B08BS49DCN,0,USD,[],www.amazon.com,[],0,4.9 out of 5 stars,15012,Amazon,2021-12-22T00:52:31.184Z,Are You My Mother?: Beginner Books(R),https://www.amazon.com/dp/B08BS49DCN,0,"[""Books"",""Children's Books"",""Literature & Fiction"",""Chapter Books & Readers"",""Beginner Readers""]"
B08BT83Z97,0,USD,[],www.amazon.com,[],0,4.7 out of 5 stars,21871,Amazon,2021-12-22T00:52:49.000Z,The Richest Man in Babylon: Discover the Essentials of the Legendary Guide to Wealth!,https://www.amazon.com/dp/B08BT83Z97,0,"[""Books"",""Business & Money"",""Economics"",""Econometrics & Statistics""]"
B08BXB3JVY,0,USD,[],www.amazon.com,[],0,4.3 out of 5 stars,18405,Amazon,2021-12-22T00:52:26.786Z,The Lost Apothecary: A Novel,https://www.amazon.com/dp/B08BXB3JVY,0,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]"
